restaurant_id;user;title;text;visit_date;score;response
2. Ferreruela, Cuina de la Terra;giselac671;Mejor de lo esperado;Hoy era mi cumpleaños y mi pareja me ha querido sorprender y me ha llevado a comer a este restaurante. \nLa verdad que el local nos ha encantado, muy rústico y acogedor.\nEl trato de 10, en todo momento han estado pendientes de nosotros.\nHemos pedidos cuatro platos y no podríamos decantarnos a decir a cual de ellos mejor. La presentación correcta, la cantidad en su justa medida pero lo mejor de todo sus sabores.\nVolveremos a repetir!!! \n;2019-02;5;
2. Ferreruela, Cuina de la Terra;Vianpatata;Valor seguro;Dos personas en almuerzo de día laborable con reserva previa.\nServicio eficiente y correcto.Tomamos croquetas, un pulpo braseado, carrilleras de ternera y torrijas. Todo correcto y colmando las espectativas. Un vino costers del segre a precio razonable. \n Hacía tiempo que no iba y salí satisfecho. Recomendable.\n\nNo es fácil aparcar por la zona. ;2019-01;4;
2. Ferreruela, Cuina de la Terra;isr61;Ni una pega y eso que la he buscado;Fantástica cocina y servicio.\nServicio más q atento sin rozar la pesadez.\nCocina fresca de mercado y todo ello acompañado de un tinto Costes del Segre excelente.\nImpecable. Cuando vuelva desde Madrid repetiré sin duda.\nEnhorabuena!!;2019-02;5;
2. Ferreruela, Cuina de la Terra;AJCG;Very Good Quality, interesting, local food.;"Full with locals on a Thursday lunchtime so pretty popular.- And for a reason. The food is excellent quality, interesting and local. Well prepared and presented - they have an open heart grill in a corner of the restaurant for meat, fish etc but also cook in other styles! (Not just a grill!!).\nOnly complaint was that the same ingredients - particularly the veg - appear in both starters and main dishes without warning. So, a starter of artichokes with poached egg and pancetta was followed by delicious, tender, juicy rabbit with...... artichokes!\nGood wine list and very reasonable prices with little markup.\nAmbiance is lovely. The restaurant has been built in an old fruit warehouse and is inviting and interesting.\nGreat service and follow up from staff.\nSmall complaints; well worth a visit if in Lleida....\nPrice for two with vg wine and 3.5 course (a shared cheese thrown in) was €125 incl a bottle of wine at €30...";2019-02;4;
2. Ferreruela, Cuina de la Terra;19smd74;Sensacional;Un restaurante muy completo: local amplio con rincones acogedores, atención del personal muy correcta, carta y sugerencias variadas, pero lo mejor es la calidad y cuidado de los ingredientes! Ya tengo ganas de volver a Lleida para poder degustar otros platos!!!;2019-02;5;
2. Ferreruela, Cuina de la Terra;PL1996;Extraordinario;Es un local muy agradable, una atención inmejorable y unos platos espectaculares.\nNosotros hemos ido varias veces y pensamos repetir. Muy recomendable.;2019-01;5;
2. Ferreruela, Cuina de la Terra;Dfulla;Estrenando el año;Todo muy apetitoso, el personal encantador. \nEl sitio bastante tranquilo y íntimo.\nPara repetir otro día.;2019-01;5;
2. Ferreruela, Cuina de la Terra;franccasals;Visita obligada;Visitamos ayer este restaurante en lleida.local acogedor y tranquilo.personal atento y amable.cogimos dos primeros,dos segundos y dos postres.agua,vino y café.\nA parte de la carta,tienen otros platos que los camareros te explican con detalle.ademas todos los platos fuera de carta,están escritos en una pizarra,con su respectivo precio.cosa de agradecer,así no te llevas ninguna sorpresa en la cuenta.caracoles y xatonada ahumada de primero.pulpo y meloso de ternera de segundo y torrija y cítricos como postre.todos los platos muy bien presentados y de sabor excepcional.\nLa carta es algo corta,pero cada plato se nota que está hecho con mucho esmero.\nEn cambio,la carta de vinos es más extensa,con bastante hincapié en los vinos de la tierra.a título personal,el precio del vino está un poco subido.\nEn definitiva,uno de los mejores restaurantes de Lleida, excepcional para celebraciones ocasionales.precio: 103,50€.\nNosotros,sin duda,volveremos.;2019-01;5;
2. Ferreruela, Cuina de la Terra;antalta;Espectacular cocina;Me quede gratamente sorprendido por la espectacular cocina de este restaurante. Cocina creativa con productos de cercanía. Servicio atento. Sin duda para repetir.;2019-01;5;
2. Ferreruela, Cuina de la Terra;AFJSD;Restaurante Enseña de LLeida;Hacia tiempo que quería ir a probarlo pero en Sábado por la noche es casi imposible por lo que reserve con 3 semanas de anticipación.\nEl local es bonito con encanto, estuve en la parte de abajo. Destacar sobre todo la atención desde el primer momento. Siempre están pendientes de ti pero sin agobiar y no te falta nada, secuencia correcta de los platos sin tener que esperar. Bien servido todo, te limpian el mantel tras los primeros. La comida buena y cuidada. Pedí una tabla de quesos y te la preparan al momento ves como los cortan, todos de montaña y calidad. Siempre hay algún entrante diferente según temporada, por ej ese día pedimos un combinado de setas y rebollones con un huevo. De segundo mi hija un canelón gigante y nosotros pescados a la brasa, Lomo de Lubina y Cocochas de Bacalo perfectos con unos acompañamientos muy elaborados uno con verduras y el otro con un preparado de butifarra negra. Contrastes deliciosos.\n Lo mejor los postres yo pedí el postre de temporada con unos sabores y contrastes magnificos (una bola de helado de calabaza, caqui, membrillo, nata, nueces, mangrana,..) y mi mujer pidió la Torrija acompañada de una bola de helado de fruta de la pasión. Cantidad de vinos donde elegir\n\nEl precio un poquito más alto de lo habitual pero asumible 124 eur los tres.\n\nTe mueves entre 45 a 60 eur por persona depende de lo que pidas\n\nJustificado por la calidad del genero y la cantidad de personas que hay tanto en cocina como en sala para dar el mejor servicio;2018-12;4;
2. Ferreruela, Cuina de la Terra;Helena_Alvarez;Con encanto de la tierra;Precioso restaurante cerca de la estación del ave de Lleida. Cuando entras parece un precioso comedor de cocina antigua donde La brasa tiene realmente el protagonismo. Cocina de la tierra, una carta con productos de primera calidad de mercado, excelentes las recomendaciones. De primero unas finas tostas de berenjena deliciosas, arroz meloso con trompetas de la muerte, para plato fuerte un jarrete de ternera cocinado a baja temperatura delicioso y un pulpo muy especial, de postre recomiendo la “torrija” buenísima! Todo con mimo y cuidado al detalle: mantelería, selección de vinos (hay que probar los de la zona Costers del Segre DO), cuberteria, ambiente, iluminación... y la cocina con la leña. Un ambiente muy bonito, recomiendo reservar.;2018-12;5;
3. Pinot Gastrotheque;doritiso;Un très bon moment;Un restaurant gastronomique à faire à lleida. Des plats de grande qualité aux saveurs complexes et rafinées. Un accueil sympathique. Que demander de plus...;2019-11;5;
3. Pinot Gastrotheque;MOICA2015;Una experiencia excelente.;No teníamos referencias salvo las consignadas en Tripadvisor, acertamos la elección en todos los aspectos, calidad ,atención , presentación platos , buena cocina y tal vez especial en su conjunto pero que cabe probar y no decepciona. Hilari , esposa y equipo merecen una nota alta en todos los conceptos. Carta de vinos , champany y cavas muy buena y de precios muy variados. La cocina está muy bien elaborada con producto de calidad y el precio está en consonancia, bien comidos y bebidos sale a unos 50.- e per cápita, pero vale la pena y lo recomendamos sin ninguna duda.;2019-10;4;
3. Pinot Gastrotheque;306ikern;Buenisimo;Una vez mas salimos encantados\nUn producto de gran calidad que le acompaña un servicio excelente y profesional\n\n;2019-10;5;
3. Pinot Gastrotheque;JosepR358;Servicio pésimo;Estuvimos cenando cuatro parejas el sábado 19 de octubre. Escogimos el menú degustación de 35€. El menú está bien, aunque hay platos normales y alguno que destaca. Nos acomodaron en el comedor de la planta superior. Hacia bastante calor, de las tres máquinas de aire acondicionado solo funcionaba una, se lo comentamos a la dueña en una de sus escasas apariciones y lo solventó en seguida (casi al final de la cena).\nEl servicio fué muy lento, al principio había dos camareras, pero duró poco, viendo como solo una de ellas atendía a todas las mesas (unos 30 pax). Le tuvimos que pedir en varias ocasiones que nos trajera pan. El vino te servían una botella (para 8 pax), y cuando se acababa le tenías que pedir otra, tardando bastante en traerla. Las dos veces que se nos acabó, se la tuvimos que pedir hasta tres veces. A la camarera se le notaba poca experiencia y sumándole que tenía que atender bastantes mesas, hacía que el servicio fuera pésimo.\nHace unos años estuve cenando con unos amigos en el primer local que abrieron y nos decepcionó bastante, raciones muy justas para lo que pagamos. Ahora en la nueva ubicación nos ha vuelto a decepcionar por los motivos ya explicados. Creo que tendrían que mejorar el servicio.;2019-10;2;
3. Pinot Gastrotheque;ramonn2013;Gran descubrimiento;Comida de negocios improvisada a 1,5 km de la Fira y a tirar de TripAdvisor y en eso q reservamos en Pinot, que gran festival , q grata sorpresa, platillos exquisitosnos dejamos aconsejar y tomamos distintos platillos 40 € x cabeza pero claro la calidad tiene un precio y el Trato maravilloso. Bodega muy interesante con un gran descubrimiento como el blanco de La foto una garnacha blanca del Monsant .\nExcelente;2019-10;5;
3. Pinot Gastrotheque;Concos73;Por trabajo;Descubrimos el sitio por la app, estábamos cerca y acudimos a ver si había espacio. Éramos dos personas , no existe menú y es todo a la carta . Raciones diferentes para compartir. Al menos tienes que pedir 2 por comensal . Bien de calidad y con platos diferentes , buen trato . Recomendable;2019-09;4;
3. Pinot Gastrotheque;856santib;Excelente;Impresionante,exquisito, sublime calidad precio insuperable. \nYa estuvimos en el otro local, realmente han crecido en todos los aspectos, un lujo;2019-10;5;
3. Pinot Gastrotheque;roseretass;Excelente;Ha sido nuestra primera visita, y seguro que repetiremos. Comida creativa, de muy buena calidad, local agradable, muy buen trato y precio acorde a lo que se ofrece. Felicitaciones!;2019-09;5;
3. Pinot Gastrotheque;elpaladar2019;Recomendable.;Como los comentarios hablan por si solos no hace falta decir mucho, fuimos 3 amigos, decidimos elegir platos sueltos de la carta para compartir, 7 platos mas 2 postres para compartir todo, todos muy buena presentación, buena cantidad y riquísimos, el trato de las camareras excelente, la verdad que para repetir y recomendar. Nos encantó \nPD: el precio justo por lo servido. ;2019-09;5;
3. Pinot Gastrotheque;jesehg;LOS BOMBONES FERRERO DE FOIE UNA LOCURA!!!!;comida para 3 todo para compartir. Si sois de buen comer minimo 2 raciones x comensal. Todo RIQUISIMO.muy buena presentación y detalles de calidad( como cambiar el plato despues de cada degustación) decoración muy cuidada .Personal MUY atento . Gran variedad de buenos vinos.\nPosibilidas de carta solo en catalan o solo castellano ( para mi un detalle ya q ultimamente me encuentro con cartas SOLO EN CATALAN)\nSin duda recomiendo visitar el lugar!!!;2019-09;4;
3. Pinot Gastrotheque;xavibermu;Buena eleccion;Restaurante acogedor, con servicio atento y amable. Platillos y tapas elaboradas de calidad. Gran carta de vinos. Aunque los precios son algo elevados, se corresponden a la categoria de los productos que ofrecen. ;2019-09;4;
3. Pinot Gastrotheque;robertoaA8256MV;Para repetir;Era la primera vez q entraba en Lleida y seguramente la última ya q no me gusto nada, pero entramos a comer por las buenas críticas. La verdad es que el precio es algo más elevado de lo q está uno acostumbrado a pagar (pero porque la calidad y presentación lo requiere). Platos diferentes y exquisitos, con largas elaboraciones pero sin olvidar lo importante, el producto. Si paso por Lleida otra vez entraré, a comer claro está.\n\nPD: trató de los dueños inmejorable;2019-08;5;
3. Pinot Gastrotheque;urritta;Otra vez Excelente;Después de tomar un aperitivo en otro local cercano, decidimos volver a Pinot.\nGuardábamos buen recuerdo de la última visita y afirmamos nuestra opinión.\nLocal acogedor, trato amable y cercano, ambiente tranquilo.\nCarta de Vinos Excelente y “platillos”, como dicen ellos de medias raciones para una cena Diferente y Exquisita. \nPrecio en su justa medida, para continuar como uno de nuestros restaurantes favoritos.\nNota: Hilario, tranquilo, las obras llegarán a su fin y tendréis mejor acceso. Disfrutar de las Vacaciones!;2019-08;5;
3. Pinot Gastrotheque;Una_food_lover;Bueno... pero raciones pequeñas;Fuimos a cenar 4 amigos. Habían 2 menús, de 35€ y 55€, y la carta. Pedimos carta. Para compartir: bombones ferrero de foie, muy buenos. Nido de patata, bueno. Rissoto de setas y gambas, muy bueno. Raviolis de perdiz, muy buenos. Plato como de segundo: Pulpo, muy bueno. Taco de cordero, muy bueno. Cabrito, normalito. Bomba de ternera, muy buena. Los platos estaban buenos, sabrosos, bien presentados. Pero... nos pareció que las raciones eran pequeñas... Cogimos dos postres a compartir: Pastel de torrija con helado de carquiñoli, postre bueno, y culant de chocolate blanco con helado de cacahuete, nada del otro mundo. Para beber hicimos una botella de agua y una de vino. El servicio fue muy correcto. El local es acogedor. Pagamos por persona 32€.;2019-09;3;
3. Pinot Gastrotheque;Iolandamfar;Excelente;Producto, elaboracion y servicio de 10!!! Nunca defrauda, hemos repetodo varias veces y siempre hemos salido encantados. Recomendable 100%;2019-08;5;
